[2020-10-30 09:33:38] main.ERROR: Unable to proceed: the maintenance mode is enabled.  [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Newsletter::newsletter_queue was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Newsletter::newsletter_subscriber was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Newsletter::newsletter_problem was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_SalesRule::promo_quote was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Paypal::report_salesroot_paypal_settlement_reports was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Paypal::paypal_billing_agreement was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_ratings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_pending was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_reviews_all was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Review::report_review was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Review::report_review_customer was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Review::report_review_product was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_CheckoutAgreements::sales_checkoutagreement was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_Sitemap::catalog_sitemap was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_TaxImportExport::system_convert_tax was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging_bulk_operations was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_AjaxLayeredNavPro::menu was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_AjaxLayeredNavPro::settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_GoogleAmpManager::core was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_GoogleAmpManager::settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Lookbookpro::lookbookpro was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook_category was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook_item was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Lookbookpro::cdzlookbook_settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_MegaMenu::megamenu was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_MegaMenu::manage_menus was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_MegaMenu::new_menu was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_SalesPro::core was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_SalesPro::osc_settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ShippingCostCalculator::menu was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ShippingCostCalculator::settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Shopbybrandpro::shopbybrandpro was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Shopbybrandpro::attributes_list was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Shopbybrandpro::manage_brands was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_Shopbybrandpro::settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::codazon was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::themelayoutpro was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::header was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::maincontent was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::footer was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::dev was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ProductLabel::menu was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ProductLabel::productlabel was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::gdpr was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Codazon_ThemeLayoutPro::gdpr_settings was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::marketing_automation was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::automation_studio was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::exclusion_rules was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::marketing_automation_report was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::dashboards was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::importer was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::automation was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::campaign was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::cron was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::logviewer was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Email::abandoned was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Dotdigitalgroup_Chat::config was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Flurrybox_Core::flurrybox was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Flurrybox_Core::flurrybox_general was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Flurrybox_Core::flurrybox_general_extensions was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Flurrybox_EnhancedPrivacy::customer_reasons was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::elements was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::post was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::category was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::tag was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::comment was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::import was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::widget was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Magefan_Blog::config_blog was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id PayPal_Braintree::settlement_report was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id PayPal_Braintree::virtual_terminal was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Yotpo_Yotpo::yotpo_report_reviews was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Yotpo_Yotpo::yotpo_reviews_external was processed [] []
[2020-10-30 10:11:38] main.INFO: Add of item with id Yotpo_Yotpo::yotpo_analytics_external was processed [] []
[2020-10-30 10:30:43] main.ERROR: Compilation from source: LESS file is empty: frontend/Magento/luma/en_US/Magento_Swatches/css/swatches.less [] []
[2020-10-30 10:30:43] main.CRITICAL: Compilation from source: LESS file is empty: frontend/Magento/luma/en_US/Magento_Swatches/css/swatches.less [] []
[2020-10-30 10:30:48] main.ERROR: Braintree\Configuration::merchantId needs to be set (or accessToken needs to be passed to Braintree\Gateway). [] []
[2020-10-30 10:30:50] main.ERROR: Compilation from source: LESS file is empty: frontend/Magento/luma/en_US/Magento_Swatches/css/swatches.less [] []
[2020-10-30 10:30:50] main.CRITICAL: Compilation from source: LESS file is empty: frontend/Magento/luma/en_US/Magento_Swatches/css/swatches.less [] []
[2020-10-30 10:30:55] main.ERROR: Braintree\Configuration::merchantId needs to be set (or accessToken needs to be passed to Braintree\Gateway). [] []
[2020-10-30 10:30:56] main.ERROR: Braintree\Configuration::merchantId needs to be set (or accessToken needs to be passed to Braintree\Gateway). [] []
[2020-10-30 10:32:20] main.CRITICAL: Failed to retrieve Adobe Stock search files results: Client error: `GET https://stock.adobe.io/Rest/Media/1/Search/Files?locale=en_US&search_parameters%5Blimit%5D=20&search_parameters%5Boffset%5D=0&search_parameters%5Bgallery_id%5D=Kqy5H45lnKzkC5I8JGFXYVwr2ltNwMe7&search_parameters%5Bfilters%5D%5Bcontent_type:photo%5D=1&search_parameters%5Bfilters%5D%5Bcontent_type:illustration%5D=1&search_parameters%5Bfilters%5D%5Bpremium%5D=all&result_columns%5B0%5D=id&result_columns%5B1%5D=nb_results&result_columns%5B2%5D=comp_url&result_columns%5B3%5D=thumbnail_240_url&result_columns%5B4%5D=width&result_columns%5B5%5D=height&result_columns%5B6%5D=thumbnail_500_url&result_columns%5B7%5D=title&result_columns%5B8%5D=creator_id&result_columns%5B9%5D=creator_name&result_columns%5B10%5D=creation_date&result_columns%5B11%5D=country_name&result_columns%5B12%5D=category&result_columns%5B13%5D=keywords&result_columns%5B14%5D=media_type_id&result_columns%5B15%5D=content_type&result_columns%5B16%5D=details_url&result_columns%5B17%5D=premium_level_id` resulted in a `403 Forbidden` response:
{"error_code":"403000","message":"Api Key is required"}

 [] []
[2020-10-30 10:32:28] main.CRITICAL: Failed to retrieve Adobe Stock search files results: Client error: `GET https://stock.adobe.io/Rest/Media/1/Search/Files?locale=en_US&search_parameters%5Blimit%5D=32&search_parameters%5Boffset%5D=0&search_parameters%5Bgallery_id%5D=Kqy5H45lnKzkC5I8JGFXYVwr2ltNwMe7&search_parameters%5Bfilters%5D%5Bcontent_type:photo%5D=1&search_parameters%5Bfilters%5D%5Bcontent_type:illustration%5D=1&search_parameters%5Border%5D=relevance&search_parameters%5Bfilters%5D%5Bpremium%5D=all&result_columns%5B0%5D=id&result_columns%5B1%5D=nb_results&result_columns%5B2%5D=comp_url&result_columns%5B3%5D=thumbnail_240_url&result_columns%5B4%5D=width&result_columns%5B5%5D=height&result_columns%5B6%5D=thumbnail_500_url&result_columns%5B7%5D=title&result_columns%5B8%5D=creator_id&result_columns%5B9%5D=creator_name&result_columns%5B10%5D=creation_date&result_columns%5B11%5D=country_name&result_columns%5B12%5D=category&result_columns%5B13%5D=keywords&result_columns%5B14%5D=media_type_id&result_columns%5B15%5D=content_type&result_columns%5B16%5D=details_url&result_columns%5B17%5D=premium_level_id` resulted in a `403 Forbidden` response:
{"error_code":"403000","message":"Api Key is required"}

 [] []
[2020-10-30 10:39:20] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2020-10-30 10:39:20] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
